시나리오,ID,성별,번호,대사,파일명,emotion
J55,5170,M1,6,"야, 니가 들이대는 게 한 두번이냐?",J55_5170_M1_06,angry
J55,5171,F1,1,"그래서어~ 나한테 관심 있는 것 같아, 아닌 것 같아?",J55_5171_F1_01,neutral
J55,5171,M1,1,"니가 불러낸거면…… 관심있는 게 아닐 수도 있는 것 같은데? 그건 진짜. 친구로서, 호감으로도 가능한 일이다.",J55_5171_M1_01,neutral
J55,5171,F1,2,그치… 에이씨. 같은 집에 살아야 되는데 너무 들이댔나?,J55_5171_F1_02,sadness
J55,5171,M1,2,어색해지면 진짜 웃기겠다.,J55_5171_M1_02,angry
J55,5171,F1,3,근데 어색해져도 그냥 그 집 살아야 돼. 서울에 그 가격에 그런 집 없어. 다른 셰어하우스 가격 봤어? 무슨 이 인실인데 사 십만원씩 해.,J55_5171_F1_03,sadness
J55,5171,M1,3,그럼 그냥 원룸 들어가.,J55_5171_M1_03,angry
J55,5171,F1,4,내가 보증금이 어딨어.,J55_5171_F1_04,neutral
J55,5171,M1,4,대출 받아 임마. 대출 받으면 되지. 햇살론 이런거.,J55_5171_M1_04,angry
J55,5171,F1,5,빚은 다 마음에 짐이 됩니다. 그냥 내 분수에 맞게 사는거지. 그리고 지금 지내는 곳 좋다니까?,J55_5171_F1_05,neutral
J55,5171,M1,5,"빚 없이 시작 하는 사람이 어딨냐? 전세를 가든, 집을 사든 다 빚이지.",J55_5171_M1_05,sadness
J55,5171,F1,6,"다 그런데, 나는 마음이 불편하다고. 갚을 수 있을지 없을지도 모르겠고. 나는 몸과 마음이 다 가벼운 게 좋아. 빚 없이!",J55_5171_F1_06,sadness
J55,5171,M1,6,그래. 니 맘대로 해라.,J55_5171_M1_06,neutral
J55,5171,F1,7,"그래서, 이 사람 아니야?",J55_5171_F1_07,neutral
J55,5171,M1,7,나도 잘 모르겠는데? 맞는지 아닌지.,J55_5171_M1_07,neutral
J55,5171,F1,8,아 진짜 헷갈리게 한다니까. 맞는건지 아닌지.,J55_5171_F1_08,angry
J55,5172,M1,1,재밌어?,J55_5172_M1_01,neutral
J55,5172,F1,1,응?,J55_5172_F1_01,neutral
J55,5172,M1,2,재밌어?,J55_5172_M1_02,neutral
J55,5172,F1,2,어? 잠깐만. 나 멀티가... 어 재밌네. 생각보다 재밌어.,J55_5172_F1_02,neutral
J55,5172,M1,3,무슨 내용이야? 소설이야?,J55_5172_M1_03,angry
J55,5172,F1,3,아니 소설은 아니고. 뭐라고 해야되지? 공학 책? 컴퓨터에도 마음이 있는지 묻는 책이야.,J55_5172_F1_03,angry
J55,5172,M1,4,컴퓨터에 마음?,J55_5172_M1_04,neutral
J55,5172,F1,4,"응. 이제 AI가 사람을 분석하잖아. 사람의 말투 표정같은 걸로 감정을 분석하고, 거기에 반응을 하잖아.",J55_5172_F1_04,angry
J55,5172,M1,5,그렇지. 가까워지고 있지.,J55_5172_M1_05,neutral
J55,5172,F1,5,"그런 내용이야. 사람과 AI가 상호로 커뮤니케이션을 할 수 있다는 가정하에, AI에게도 마음이 있나.",J55_5172_F1_05,sadness
J55,5172,M1,6,재밌겠다.,J55_5172_M1_06,neutral
J55,5172,F1,6,"응. 재밌네. 무슨 미래세계에 대해 읽는 것 같고, 가까운 디스토피아가 될 것 같고 그래.",J55_5172_F1_06,neutral
J55,5172,M1,7,재인아.,J55_5172_M1_07,neutral
J55,5173,F1,1,응?,J55_5173_F1_01,neutral
J55,5173,M1,1,산책 갈래?,J55_5173_M1_01,neutral
J55,5173,F1,2,산책? 언제? 지금?,J55_5173_F1_02,neutral
J55,5173,M1,2,응 지금.,J55_5173_M1_02,neutral
J55,5173,F1,3,어… 나 이거 조금만 더 읽으면 안돼?,J55_5173_F1_03,sadness
J55,5173,M1,3,가자아. 우리 같이 산책 안 간지 오래 됐잖아.,J55_5173_M1_03,sadness
J55,5173,F1,4,그러게. 좀 된 것 같네.,J55_5173_F1_04,neutral
J55,5173,M1,4,그래. 내가 초코우유도 사줄게.,J55_5173_M1_04,neutral
J55,5173,F1,5,"그래. 가자. 어느 쪽으로 돌까? 저기 얼마 전에 공사 마친, 공원 한 번 가볼까?",J55_5173_F1_05,neutral
J55,5173,M1,5,그래. 신난다! 오랜만에 같이 걷네?,J55_5173_M1_05,happiness
J55,5173,F1,6,"산책만 같이 안 했지, 다른 건 다 같이 하잖아.",J55_5173_F1_06,sadness
J55,5173,M1,6,그래도! 같이 걷는건 또 다르지.,J55_5173_M1_06,neutral
J55,5173,F1,7,맞아! 가자! 뒤 따라서 남자친구도 나간다.),J55_5173_F1_07,angry
J55,5174,F1,1,이제 날씨가 꽤 쌀쌀해졌어. 언제 이렇게 됐대?,J55_5174_F1_01,sadness
J55,5174,M1,1,"원래 계절이 서서히 찾아오는 게 아니라 한 번에 찾아오잖아. 전날은 다른 계절이었는데, 다음 날 딱.",J55_5174_M1_01,sadness
J55,5174,F1,2,맞아. 그 때 기억나? 우리 만난 지 얼마 안됐을 때?,J55_5174_F1_02,neutral
J55,5174,M1,2,셰어하우스에서?,J55_5174_M1_02,neutral
J55,5174,F1,3,"응. 특별할 게 없는데, 나는 그 날이 그렇게 기억이 나더라.",J55_5174_F1_03,sadness
J55,5174,M1,3,어떤 날?,J55_5174_M1_03,neutral
J55,5174,F1,4,"나 그 집 들어간지 얼마 안 됐을 땐데, 아침에 일어나서 거실로 나갔는데, 왜 거실에 그 엄청 큰 창문 있었잖아. 그 창문이 반 쯤 열려 있었거든?",J55_5174_F1_04,angry
J55,5174,M1,4,그런데?,J55_5174_M1_04,neutral
J55,5174,F1,5,"그 사이로 바람이 불어오는데, 가을인거야. 분명 전 날까지는 여름이었는데. 하늘도 공기 냄새도. 그냥 자고 일어났는데 가을이 됐어.",J55_5174_F1_05,disgust
J55,5174,M1,5,그치. 그 공기 냄새가 바뀌는 게. 그게 어느 날 그렇게 되지.,J55_5174_M1_05,disgust
J55,5174,F1,6,"살짝 쌀쌀한 공기가 좋아서 창 앞에 그냥 앉아 있는데, 오빠가 방에서 나왔다?",J55_5174_F1_06,sadness
J55,5174,M1,6,내가 그랬어?,J55_5174_M1_06,neutral
J55,5174,F1,7,"응. 자다 깨 가지고, 머리 다 까치집해서.",J55_5174_F1_07,neutral
J55,5174,M1,7,아이 창피하게.,J55_5174_M1_07,neutral
J55,5175,F1,1,뭐가 챙피해. 우리 서로 아침에 까치집 튼 거 본 게 하루 이틀도 아니고.,J55_5175_F1_01,sadness
J55,5175,M1,1,지금이야 그렇지. 그 때는…. 너한테 잘 보이고 싶어할 때였단 말이야.,J55_5175_M1_01,sadness
J55,5175,F1,2,어이구~ 그랬어요~? 난 그 때 니가 나한테 관심 없는 줄 알았는데.,J55_5175_F1_02,neutral
J55,5175,M1,2,무슨 소리야. 나 너한테 첫 눈에 반했는데. 나 처음 봤을 때부터 너한테 관심 진짜 많았었어.,J55_5175_M1_02,sadness
J55,5175,F1,3,"아 거짓말 좀 치지마. 이미 서로 다 얘기 했었잖아. 처음 만났을 때 서로한테 관심 하나도 없었다고. 너 나한테 관심 진짜 하나도 없었거든? 너 그 때 전 여친 못 잊어서, 밤마다 베개를 눈물로 적시던 시절이었잖아. 기억 안나?",J55_5175_F1_03,sadness
J55,5175,M1,3,내가 잘못 했어.,J55_5175_M1_03,sadness
J55,5175,F1,4,잘못 했지?,J55_5175_F1_04,sadness
J55,5175,M1,4,잘못했어 내가.,J55_5175_M1_04,sadness
J55,5175,F1,5,뭘 잘못했어?,J55_5175_F1_05,sadness
J55,5175,M1,5,전여친 생각한거.,J55_5175_M1_05,neutral
J55,5175,F1,6,아니 그거 말고! 거짓말친거! 처음부터 관심 있었던 척 하지 말라고!,J55_5175_F1_06,angry
J55,5175,M1,6,근데 진짜 처음부터 관심 있었다니까?,J55_5175_M1_06,angry
J55,5176,F1,1,다 끝난 얘기 가지고 왜 이러실까?,J55_5176_F1_01,angry
J55,5176,M1,1,진짜니까 그렇지.,J55_5176_M1_01,neutral
J55,5176,F1,2,지금 기억이 한참 왜곡되고 있는 것 같은데요. 왜 말씀 하실 때마다 우리의 첫 만남이 달라지는 거죠?,J55_5176_F1_02,sadness
J55,5176,M1,2,원래 기억은 왜곡되는거야.,J55_5176_M1_02,neutral
J55,5176,F1,3,알았다. 알았어. 나한테 처음부터 관심 있었던 걸로 하자.,J55_5176_F1_03,neutral
J55,5176,M1,3,그렇다니까~,J55_5176_M1_03,neutral
J55,5176,F1,4,알겠어.  어? 저거 봐봐. 저 사람들 싸운다.,J55_5176_F1_04,disgust
J55,5176,M1,4,그러게? 부부인가?,J55_5176_M1_04,neutral
J55,5176,F1,5,모르겠어. 부부는 아닌 것 같은데. 이웃인가? 뭐지? 층간소음 때문에 싸우는 건가?,J55_5176_F1_05,angry
J55,5176,M1,5,그러게 무슨 얘기 하는거지?,J55_5176_M1_05,neutral
J55,5177,M1,1,이 아저씨야. 여기 길바닥에 담배꽁초를 막 버리면 어떡하나?,J55_5177_M1_01,angry
J55,5177,F1,1,아니! 나 아니야. 그리고 내가 꽁초를 여기 버리던 말던 당신이 무슨 상관이야! 그냥 가던 길이나 가슈!,J55_5177_F1_01,angry
J55,5177,M1,2,우리 집 앞이니까 내가 상관이 있지. 아저씨 맨날 이 앞에서 담배피지? 이 시간대에 담배 연기가 맨날 집에 들어온다구! 이제 보니까 아저씨였구만!,J55_5177_M1_02,angry
J55,5177,F1,2,무슨 소리야. 난 오늘 여기 처음 지나 가는데. 그리고 나 아니라니까? 나는 담배를 안 펴요.,J55_5177_F1_02,sadness
J55,5177,M1,3,우리 집에는 담배를 피는 사람이 없다고! 다들 담배 연기에 아주 예민해요,J55_5177_M1_03,angry
J55,5177,F1,3,아니 내가 아니라니까 그러네.,J55_5177_F1_03,sadness
J55,5177,M1,4,인생 그렇게 살지 마슈. 아주 그냥 멀쩡하게 생긴 양반이.,J55_5177_M1_04,sadness
J55,5177,F1,4,이 아줌마가 보자보자 하니까? 내가 아니라는데! 왜 자꾸 그러나? 내가 담배꽁초 버리는 거 아줌마가 봤어? 봤냐고?,J55_5177_F1_04,angry
J55,5177,M1,5,봤다! 방금 버리는 거 내가 다 봤구만. 왜 자꾸 발뺌이야?,J55_5177_M1_05,angry
J55,5177,F1,5,아니 근데 이 사람이! 언제 봤다고 반말이야?,J55_5177_F1_05,angry
J55,5177,M1,6,허이쿠 참. 아저씨는 아까부터 반말 했잖아요!,J55_5177_M1_06,angry
J55,5177,F1,6,그거야 딱 봐도 내가 아줌마보다 나이가 많으니까 그렇지!,J55_5177_F1_06,neutral
J55,5177,M1,7,그걸 어떻게 보고 아나? 민증 까! 민증 까자고!,J55_5177_M1_07,angry
J55,5178,F1,1,아니 근데 저 나이 때 사람들이 민증 까라는 얘기를 할까?,J55_5178_F1_01,angry
J55,5178,M1,1,모르지 뭐. 내가 어떻게 알아. 나도 몰라.,J55_5178_M1_01,sadness
J55,5178,F1,2,어? 저거 봐봐. 아줌마가 아저씨 잡았다. 대박대박.,J55_5178_F1_02,surprise
J55,5178,M1,2,오 아저씨 빡친 것 같은데?,J55_5178_M1_02,neutral
J55,5178,F1,3,오오 아줌마가 아저씨 때릴 것 같은데? 뭐야?,J55_5178_F1_03,angry
J55,5178,M1,3,아저씨도 아줌마 잡았다 대박! 뭐 큰 일 나는 거 아니야?,J55_5178_M1_03,angry
J55,5178,F1,4,뭐야.,J55_5178_F1_04,neutral
J55,5178,M1,4,둘이 왜 갑자기 키스해?,J55_5178_M1_04,sadness
J55,5178,F1,5,싸우던 거 아니었어?,J55_5178_F1_05,neutral
J55,5178,M1,5,아니었나봐.,J55_5178_M1_05,neutral
J55,5178,F1,6,아니면 싸우다가 키스? 화해의 키스?,J55_5178_F1_06,angry
J55,5178,M1,6,"오우야, 진하다.",J55_5178_M1_06,neutral
J55,5178,F1,7,격렬한데?  나도 저 나이 때 저렇게 격렬하게 길가에서 키스할 수 있을까? 열정적으로다가.,J55_5178_F1_07,neutral
J55,5178,M1,7,너 하기 나름 아닐까?,J55_5178_M1_07,neutral
J55,5179,M1,1,근데 둘이 막 불륜 이런 거 아니야? 오래된 부부가 저렇게 격정 키스를 할 수 있나?,J55_5179_M1_01,angry
J55,5179,F1,1,"다 좋다. 오래된 부부가 저렇게 열정적이면 그것대로 좋고, 불륜이면 안정감에서 벗어나서 계속 자극적인 걸 탐닉할 수 있어서 좋고, 그냥 연인 사이면, 저 나이 때도 저렇게 사랑할 수 있어서 좋겠다.",J55_5179_F1_01,sadness
J55,5179,M1,2,넌 저 나이 때 어떨 것 같아?,J55_5179_M1_02,neutral
J55,5179,F1,2,난 모르겠는데? 지쳐 있지 않을까? 많은 사람들이 그렇듯이? 이것 저것 치이다가 보면은 사랑은 뒷전일 것 같은데.,J55_5179_F1_02,neutral
J55,5179,M1,3,사랑이 꼭 저런 격정 사랑만 있나? 손 잡고 슬렁슬렁 산책하다가 같이 잠드는 사랑도 있지.,J55_5179_M1_03,sadness
J55,5179,F1,3,그치. 다양한 사랑이 있지? 무슨 생각 해?,J55_5179_F1_03,neutral
J55,5179,M1,4,아무 생각 안 하고 있었는데?,J55_5179_M1_04,neutral
J55,5179,F1,4,꼭 아무 생각도 안 하고 있었다고 하더라? 표정은 세상 심각하면서.,J55_5179_F1_04,sadness
J55,5179,M1,5,내 표정이 그렇게 심각하게 보였어?,J55_5179_M1_05,sadness
J55,5179,F1,5,응 엄청. 생각이 엄청 엄청 많아 보였어.,J55_5179_F1_05,sadness
J55,5179,M1,6,진짜 아무 생각 안 하고 있었는데?,J55_5179_M1_06,neutral
J55,5179,F1,6,맨날 무슨 생각하고 있냐고 물어보면 대답 안 해주더라?,J55_5179_F1_06,angry
J55,5179,M1,7,내가 그랬나?,J55_5179_M1_07,neutral
J55,5180,F1,1,쌀쌀하다. 이제 그만 들어갈까?,J55_5180_F1_01,sadness
J55,5180,M1,1,그래 들어가자. 저녁 뭐 먹을까?,J55_5180_M1_01,neutral
J55,5180,F1,2,"저녁… 음… 어제 먹다 남은 찌개 있어. 그거 데워서 먹어도 되고, 아니면 치킨 시켜 먹을까? 오랜만에 먹고싶다.",J55_5180_F1_02,neutral
J55,5180,M1,2,치킨? 그래. 치킨 먹자.,J55_5180_M1_02,neutral
J55,5180,F1,3,진짜 치킨 괜찮아? 별로 안 먹고 싶어하는 것 같은데.,J55_5180_F1_03,neutral
J55,5180,M1,3,아니야. 치킨 좋아. 니가 좋은 건 좋아.,J55_5180_M1_03,neutral
J55,5180,F1,4,그래. 그럼 치킨 먹자. 내가 살게!,J55_5180_F1_04,angry
J55,5180,M1,4,그래. 그럼 나 얻어 먹을게.,J55_5180_M1_04,neutral
J55,5180,F1,5,들어가기 전에 미리 시켜놓고 가자. 집에 도착하면 딱 받을 수 있게.,J55_5180_F1_05,neutral
J55,5180,M1,5,좋아. 아 집에 휴지 떨어졌는데.,J55_5180_M1_05,sadness
J55,5180,F1,6,치약도.,J55_5180_F1_06,neutral
J55,5180,M1,6,가는길에 슈퍼에서 사가자.,J55_5180_M1_06,neutral
J55,5180,F1,7,좋아. 아 그럼 슈퍼 가는길에 장 조금만 볼까? 마늘이랑 스파게티 면도 떨어졌는데.,J55_5180_F1_07,sadness
J55,5180,M1,7,그래. 어디 마트로 갈까? 그 사거리에 있는 할인마트로 갈까?,J55_5180_M1_07,neutral
J55,5180,F1,8,응 거기 좋아. 거기가 다른데보다 항상 500원씩 싸더라?,J55_5180_F1_08,neutral
J55,5181,M1,1,맥주 한 잔 하실래요?,J55_5181_M1_01,neutral
J55,5181,F1,1,좋아요. 근데 술 별로 안 좋아하시는 줄 알았는데?,J55_5181_F1_01,neutral
J55,5181,M1,2,그냥. 요즘 좀 맛있네요.,J55_5181_M1_02,neutral
J55,5181,F1,2,그래요? 다행이네요. 입맛이 좀 도시나봐요. 요즘 보니까 예전보다 식사도 잘 챙겨 드시는 것 같던데.,J55_5181_F1_02,neutral
J55,5181,M1,3,그러게요. 입맛이 좀 도네요.,J55_5181_M1_03,neutral
J55,5181,F1,3,오늘은 뭐 하셨어요?,J55_5181_F1_03,neutral
J55,5181,M1,4,"오늘 저는 그냥. 아침에 일어나서, 일 갔다가. 퇴근하고. 지금 여기에 있네요.",J55_5181_M1_04,neutral
J55,5181,F1,4,뭐 재밌는 일 없었어요?,J55_5181_F1_04,neutral
J55,5181,M1,5,재밌는 일이 있으면 참 좋았을텐데. 생각보다 재밌는 일이 없었어요. 그냥 똑같았어요.,J55_5181_M1_05,sadness
J55,5181,F1,5,에이 아쉽다. 그래서 심심했어요?,J55_5181_F1_05,neutral
J55,5181,M1,6,"뭐 심심할 게, 뭐 있나요. 그냥 일 하는건데. 재인씨는 오늘 뭐 했어요?",J55_5181_M1_06,neutral
J55,5181,F1,6,"저는 오늘 요 앞 공원, 한참 걸어 다녔어요. 오랜만에 햇살도 좀 쬐고.",J55_5181_F1_06,neutral
J55,5181,M1,7,오늘 학교는 안 갔어요?,J55_5181_M1_07,neutral
J55,5182,F1,1,학교 땡땡이 쳤어요. 날씨가 너무 좋아서 학교를 못 가겠더라구요. 하늘도 높고 파랗고. 햇살도 좋고. 온도도 너무 춥지도 너무 덥지도 않고.,J55_5182_F1_01,sadness
J55,5182,M1,1,좋았겠어요. 원래 공원에서 시간 보내는 거 좋아해요?,J55_5182_M1_01,neutral
J55,5182,F1,2,엄청 좋아해요. 걷는 것도 엄청 좋아하고. 햇살 쬐는 것도 엄청 좋아하구요.,J55_5182_F1_02,neutral
J55,5182,M1,2,나도 그런데.,J55_5182_M1_02,neutral
J55,5182,F1,3,진짜요?,J55_5182_F1_03,surprise
J55,5182,M1,3,네. 점심시간에 회사 근처에 있는 곳 돌아다니고 그래요.,J55_5182_M1_03,sadness
J55,5182,F1,4,집 앞에 공원 가보셨어요?,J55_5182_F1_04,neutral
J55,5182,M1,4,"맨날 가봐야지 가봐야지 하다가 아직 못 가봤어요. 요 앞에 어디에 있어요? 다들 집 앞에 있다고 그러는데, 저만 길을 못 찾는 것 같아요.",J55_5182_M1_04,sadness
J55,5182,F1,5,"사실 완전 집 앞은 아니고. 걸어서 한 7분에서 10분? 정도 걸려요. 그리고 진짜 뜬금없는 곳에 있어서, 가보시면 ‘응? 여기에 공원이 있어?’ 하실걸요?",J55_5182_F1_05,fear
J55,5182,M1,5,주말에 날씨 좋을 때 한 번 가봐야겠어요.,J55_5182_M1_05,neutral
J55,5182,F1,6,그러게요. 이제 완전히 가을이네요. 주말에 같이 가실래요?,J55_5182_F1_06,neutral
J55,5182,M1,6,좋죠.,J55_5182_M1_06,neutral
J55,5183,F1,1,오늘 날씨 엄청 좋네요. 해도 너무 좋고. 광합성~~,J55_5183_F1_01,happiness
J55,5183,M1,1,그러게요. 날씨도 좋고. 예쁘네요.,J55_5183_M1_01,happiness
J55,5183,F1,2,그러게요. 다 엄청 예쁘네요.,J55_5183_F1_02,neutral
J55,5183,M1,2,아. 너무 좋아서 짜증나요.,J55_5183_M1_02,angry
J55,5183,F1,3,왜요?,J55_5183_F1_03,neutral
J55,5183,M1,3,내일 출근해야 되잖아요. 맨날맨날 일요일이었으면 좋겠는데.,J55_5183_M1_03,angry
J55,5183,F1,4,저도 내일 학교 가야 돼요. 너무 싫다. 근데 맨날맨날이 이렇게 평화로우면 지루하지 않을까요? 바쁜 날이 있으니까 오늘 같은 날이 더 좋은 것 같아요.,J55_5183_F1_04,angry
J55,5183,M1,4,듣고보니 그러네요. 맨날맨날 이러면 좀 지루하겠어요.,J55_5183_M1_04,angry
J55,5183,F1,5,아 맞다. 그거 아세요?,J55_5183_F1_05,neutral
J55,5183,M1,5,왜 뭔데요?,J55_5183_M1_05,neutral
J55,5183,F1,6,"아 그 뭐였지? 생각이 날 것 같은데. 아! 캐나다는 지루한 천국이고, 한국은 재밌는 지옥이라고 부르는 거. 그거 아세요?",J55_5183_F1_06,angry
J55,5183,M1,6,말 되네요.,J55_5183_M1_06,neutral
J55,5183,F1,7,지루한 천국이랑 재밌는 지옥이랑 둘 중에 하나만 선택해야 된다고 하면 어떤 거 선택하실래요?,J55_5183_F1_07,angry
J55,5183,M1,7,음…저는 지루한 천국이요.,J55_5183_M1_07,sadness
J55,5184,F1,1,진짜요? 왜요?,J55_5184_F1_01,surprise
J55,5184,M1,1,재밌는 지옥은 이제 할만큼 해본 것 같아요. 20대 때?,J55_5184_M1_01,neutral
J55,5184,F1,2,오…지루한 천국.,J55_5184_F1_02,sadness
J55,5184,M1,2,재인씨는요?,J55_5184_M1_02,neutral
J55,5184,F1,3,저는...  음… 저는 모르겠어요. 상황에 따라 다를 것 같은데.,J55_5184_F1_03,sadness
J55,5184,M1,3,그럼 지금은요?,J55_5184_M1_03,neutral
J55,5184,F1,4,지금? 지금 이 순간?,J55_5184_F1_04,surprise
J55,5184,M1,4,지금 이 순간.,J55_5184_M1_04,angry
J55,5184,F1,5,지금 이 순간이라고 하면 지루한 천국이요. 그냥 여기에 이렇게 앉아있는 게 좋아서? 지금 시간이 멈춰도 좋을 것 같아요. 해는 따뜻한데 덥지는 않고. 최고네요.,J55_5184_F1_05,neutral
J55,5184,M1,5,우리 만나볼래요?,J55_5184_M1_05,neutral
J55,5184,F1,6,그래요.,J55_5184_F1_06,neutral
J55,5184,M1,6,그래요.,J55_5184_M1_06,neutral
J55,5184,F1,7,그래요.,J55_5184_F1_07,neutral
J55,5184,M1,7,그래요.,J55_5184_M1_07,neutral
J55,5185,M1,1,속이 좀 안 좋은 것 같아.,J55_5185_M1_01,disgust
J55,5185,F1,1,속이? 너무 많이 먹었어? 좀 무리하는 것 같더라니.,J55_5185_F1_01,fear
J55,5185,M1,2,오랜만에 튀긴 거 먹어서 그런가봐. 으… 속 진짜 안 좋다.,J55_5185_M1_02,disgust
J55,5185,F1,2,소화제 먹을래? 갖다 줄까?,J55_5185_F1_02,neutral
J55,5185,M1,3,아니야. 괜찮아. 좀 있으면 괜찮아지겠지 뭐.,J55_5185_M1_03,neutral
J55,5185,F1,3,치킨 말고 다른 거 먹을 걸 그랬나?,J55_5185_F1_03,angry
J55,5185,M1,4,아니야. 나도 맛있게 먹었어.,J55_5185_M1_04,neutral
J55,5185,F1,4,맛있게 먹었어도 속에 안 받으니까. 미안해. 맨날 나 먹고 싶은 것 만 먹어서.,J55_5185_F1_04,sadness
J55,5185,M1,5,나도 먹고 싶었다니까?,J55_5185_M1_05,neutral
J55,5185,F1,5,별로 안 먹고 싶었잖아. 나 때문에 먹어준 거 다 알아.,J55_5185_F1_05,angry
J55,5185,M1,6,내가 좋아서 하는 거잖아.,J55_5185_M1_06,neutral
J55,5185,F1,6,"좋아서 그러는 건 아는데, 왜 몸에 안 좋은 일을 해.",J55_5185_F1_06,sadness
J55,5185,M1,7,맛있게 먹었으면 됐지.,J55_5185_M1_07,neutral
J55,5185,F1,7,"준영아. 하고 싶은대로 해. 내 눈치 보지 말고. 우리 이제 그럴 때 됐잖아. 서로 원하는, 다른 거 먹어도 되잖아. 꼭 매 끼 같은 거 먹을 필요 없어.",J55_5185_F1_07,angry
J55,5185,M1,8,"그래도 너랑 같이, 같은 거 먹으니까 즐거운데?",J55_5185_M1_08,neutral
J55,5186,F1,1,"오늘 낮에도 그래. 면 먼저 좀 삶고, 달걀 먼저 삶으면 어때. 중요한 일도 아닌데. 왜 내 눈치를 그렇게 봐.",J55_5186_F1_01,sadness
J55,5186,M1,1,니가 싫어하는 거 하기 싫으니까.,J55_5186_M1_01,disgust
J55,5186,F1,2,그래도. 내가 그런 상황에서 짜증내면 같이 화도 내고 그래. 니가 잘못한 거 없잖아.,J55_5186_F1_02,angry
J55,5186,M1,2,"내가 잘못한 거 없어도….. 미안해. 다음에는 달걀 먼저 삶고, 면 삶을게.",J55_5186_M1_02,sadness
J55,5186,F1,3,아 그러지 좀 말라니까?,J55_5186_F1_03,disgust
J55,5186,M1,3,"그러면 어떡하라고! 너한테 맞춰주는 것도 싫다 그러고. 난 너한테 화 내기 싫은데, 왜 자꾸 화를 내라고 해?",J55_5186_M1_03,angry
J55,5186,F1,4,아니. 내 말은 그런 게 아니라.,J55_5186_F1_04,neutral
J55,5186,M1,4,화 내기 싫다고. 나는 내가 좋아하는 사람한테 화 내기 싫단 말이야. 이제 만족해? 내가 소리 지르니까 이제 만족 하냐고?,J55_5186_M1_04,angry
J55,5186,F1,5,아니. 그런 맥락에서 화를 내라고 하는 게 아니잖아.,J55_5186_F1_05,angry
J55,5186,M1,5,그럼 뭔데? 난 니가 하는 말을 이해할 수가 없어. 그럼 어떤 맥락에서 화를 내야 되는건데?,J55_5186_M1_05,angry
J55,5186,F1,6,"그냥 표현을 좀 하라는거지. 속상하면 속 상하다. 내가 부당한걸로 짜증 내면, 니가 잘못하고 있는거다. 그렇게 속에 있는 걸 좀 말 하면 좋잖아.",J55_5186_F1_06,angry
J55,5187,M1,1,"니가 잘못했어. 니가 잘못한거야. 면 먼저 삶고, 달걀 나중에 삶는 게 뭐가 그렇게 중요한 일이라고 나한테 그렇게 짜증을 내? 나도 사람이야. 나도 화나. 됐어?",J55_5187_M1_01,angry
J55,5187,F1,1,…..됐어,J55_5187_F1_01,sadness
J55,5187,M1,2,뭐 하자는거야. 니가 바라는 게 뭔데. 니가 원하는대로 화 냈잖아. 근데 그런 표정 하고 있으면 나더러 어떡하라고.,J55_5187_M1_02,angry
J55,5187,F1,2,…..아니야. 잘 했어...,J55_5187_F1_02,sadness
J55,5187,M1,3,나 너랑 싸우기 싫어.,J55_5187_M1_03,angry
J55,5187,F1,3,….나도 싫어.,J55_5187_F1_03,sadness
J55,5187,M1,4,"우리 잘 지내자. 우리 잘 지내보기로 했잖아. 니가 노력 해본다고 했잖아. 그 얘기 한지, 아직 두 달도 안 됐잖아.",J55_5187_M1_04,angry
J55,5187,F1,4,…미안해.,J55_5187_F1_04,sadness
J55,5187,M1,5,나도 더 노력할게.,J55_5187_M1_05,sadness
J55,5187,F1,5,"니가 잘못한 거 하나도 없잖아. 다 난데… 다 내 마음인데, 니가 뭘 더 노력을 해. 니가 어떻게 더 노력을 해.",J55_5187_F1_05,sadness
J55,5188,F1,1,잘 다녀와. 오늘 몇 시에 와?,J55_5188_F1_01,neutral
J55,5188,M1,1,오늘 아마 8시쯤에 올 것 같은데.,J55_5188_M1_01,neutral
J55,5188,F1,2,8시? 그럼 밥 먹고 들어와?,J55_5188_F1_02,neutral
J55,5188,M1,2,"아니, 밥은 안 먹고, 미팅이 있어서.",J55_5188_M1_02,neutral
J55,5188,F1,3,시간이 밥 때인데 밥 먹지 않을까?,J55_5188_F1_03,neutral
J55,5188,M1,3,"아마 커피 마실 것 같은데, 밥 먹는 그런 분위기 아니라. 집에 와서 밥 먹을게.",J55_5188_M1_03,neutral
J55,5188,F1,4,"그래? 근데 나 오늘 밖에서 밥 먹을 것 같은데. 오늘 현식이 오빠랑랑 저녁 먹기로 했어. 알바 갔다가 합정 쪽에서 현식이 오빠 만나서 밥 먹고, 간단하게 술 한잔 하고 들어올 것 같아.",J55_5188_F1_04,neutral
J55,5188,M1,4,현식이 오빠? 요즘 그 사람 자주 만나네?,J55_5188_M1_04,neutral
J55,5188,F1,5,"응. 아무래도 과제를 같이 하다 보니까, 좀 친해졌어.",J55_5188_F1_05,neutral
J55,5188,M1,5,오늘은 둘이서만 만나는거야?,J55_5188_M1_05,neutral
J55,5188,F1,6,응. 오늘은 둘이서.,J55_5188_F1_06,neutral
J55,5188,M1,6,그래. 맛있게 먹고 들어와. 나는 집에 있는걸로 밥 먹을게. 몇 시쯤에 들어올 것 같아?,J55_5188_M1_06,neutral
J55,5188,F1,7,아직 잘 모르겠는데?,J55_5188_F1_07,neutral
J55,5188,M1,7,그래. 이따가 알게 되면 알려줘.,J55_5188_M1_07,neutral
